Word1,Word2,1,2,3,4,5,6,7,8,9,10,11,12,13,Average Score
cattle,beef,8,0,2,3,4,3,3,3,3,4,3,3,5,3.38
doctor,professor,5,0,5,4,3,3,3,5,4,7,3,1,6,3.77
arm,vein,4,0,2,2,3,3,2,3,3,3,3,1,1,2.31
room,bath,3,0,5,5,2,0,0,1,2,0,0,1,4,1.77
corporation,business,8,9,8,6,6,5,5,5,5,10,5,6,9,6.69
fun,football,3,0,2,3,4,3,3,2,2,2,3,2,4,2.54
hill,cliff,2,0,5,3,3,1,2,3,1,5,1,1,3,2.31
bone,ankle,2,0,3,5,3,2,2,1,2,4,1,2,4,2.38
apple,candy,1,0,3,3,3,0,0,0,0,1,0,0,1,0.92
helper,maid,6,3,7,6,3,3,2,1,2,1,2,1,1,2.92
leader,manager,7,6,5,3,1,7,7,7,7,8,8,5,6,5.92
lemon,tea,1,0,2,5,6,0,0,0,0,1,0,0,3,1.38
bee,ant,4,0,2,4,2,0,0,0,0,4,0,0,4,1.54
basketball,baseball,5,0,2,3,3,0,1,0,0,5,0,0,4,1.77
rice,bean,3,0,8,4,2,0,0,0,0,1,0,0,4,1.69
bed,furniture,5,0,6,5,1,3,3,2,2,0,2,0,1,2.31
emotion,passion,6,6,3,3,3,7,7,8,7,7,4,4,8,5.62
anarchy,chaos,8,8,4,4,3,9,9,9,9,9,9,9,8,7.54
crime,violation,7,6,3,4,5,5,3,4,4,6,5,6,8,5.08
machine,engine,0,0,0,0,6,1,8,0,3,5,2,1,8,2.62
beach,sea,0,0,1,6,2,4,5,0,3,3,8,6,8,3.54
alley,bowl,0,0,0,1,0,1,0,0,1,0,2,2,2,0.69
jar,bottle,4,0,4,6,7,7,6,0,4,6,5,5,4,4.46
strength,capability,1,10,4,3,6,1,6,0,4,3,3,6,2,3.77
seed,mustard,0,0,0,1,3,1,0,0,1,2,0,1,1,0.77
guitar,drum,0,0,0,1,2,2,0,0,1,1,0,5,1,1.00
opinion,idea,6,10,9,2,8,7,7,10,6,6,3,5,1,6.15
north,west,0,0,0,0,0,2,0,0,0,1,0,1,0,0.31
diet,salad,0,0,0,0,2,3,2,0,2,1,0,1,1,0.92
mother,wife,1,2,0,1,2,4,5,0,3,3,0,1,7,2.23
dad,mother,0,0,0,0,1,5,0,0,1,1,1,1,6,1.23
captain,sailor,2,6,1,5,2,4,8,10,7,7,1,5,3,4.69
meter,yard,1,7,1,0,5,1,6,0,3,5,4,5,7,3.46
beer,champagne,0,0,1,3,6,7,7,0,4,5,3,6,7,3.77
motor,boat,0,0,0,1,1,1,1,0,2,2,0,1,1,0.77
card,bridge,0,0,0,1,1,1,0,0,1,0,0,1,0,0.38
science,psychology,1,7,4,3,4,1,7,0,3,6,1,1,8,3.54
sinner,saint,0,0,0,0,1,2,0,0,0,1,0,1,1,0.46
destruction,construction,0,0,0,0,1,1,0,0,0,0,0,1,1,0.31
crowd,bunch,6,7,4,1,3,10,7,0,9,8,1,8,4,5.23
beach,reef,0,0,1,1,0,3,0,0,1,1,4,4,3,1.38
man,child,0,0,0,0,0,5,1,0,1,1,0,3,4,1.15
bread,cheese,0,0,0,0,2,1,0,0,3,2,0,1,0,0.69
champion,winner,10,10,9,5,0,10,9,1,9,8,6,6,10,7.15
celebration,ceremony,0,10,8,8,8,8,9,0,8,8,5,8,4,6.46
menu,order,0,4,1,3,2,8,7,2,7,7,4,5,3,4.08
king,princess,0,0,0,1,3,4,0,0,1,3,0,6,1,1.46
wealth,prestige,0,7,5,1,7,5,5,0,3,4,1,5,2,3.46
endurance,strength,3,10,9,1,1,8,7,0,8,9,4,1,7,5.23
danger,threat,3,7,10,7,10,10,7,0,8,8,9,6,8,7.15
god,priest,0,0,0,1,0,3,0,0,1,1,1,1,0,0.62
men,fraternity,0,8,0,1,1,4,2,0,2,3,2,5,3,2.38
buddy,companion,10,10,9,4,0,10,8,0,9,8,0,7,9,6.46
teacher,helper,5,0,8,4,8,4,4,0,3,5,0,7,4,4.00
body,stomach,0,6,0,1,2,1,2,0,2,1,0,1,3,1.46
tongue,throat,0,0,0,1,2,1,1,0,0,1,1,4,6,1.31
house,carpet,0,0,0,0,0,1,0,0,2,2,0,1,1,0.54
intelligence,skill,0,5,1,1,5,3,6,10,7,7,0,5,1,3.92
journey,conquest,0,10,1,3,3,1,1,0,0,0,1,1,6,2.08
god,prey,0,0,0,2,3,1,0,0,1,0,1,1,0,0.69
brother,soul,0,0,0,0,3,1,0,0,0,0,0,1,0,0.38
adversary,opponent,10,10,10,9,0,10,9,10,10,10,10,8,8,8.77
death,catastrophe,3,0,8,1,0,3,6,0,2,4,3,6,3,3.00
monster,demon,10,4,9,4,3,9,7,0,7,7,3,6,4,5.62
day,morning,1,0,0,0,0,2,8,0,4,5,0,5,3,2.15
man,victor,0,0,0,0,2,2,0,0,1,1,2,1,0,0.69
friend,guy,0,5,1,0,0,3,7,0,3,3,3,4,5,2.62
song,story,0,0,0,1,2,1,4,0,1,0,0,1,2,0.92
ray,sunshine,1,0,0,2,2,4,0,2,4,5,0,5,7,2.46
guy,stud,5,0,7,6,3,0,7,8,6,5,2,0,6,4.23
chicken,rice,2,0,0,1,0,0,2,1,0,0,1,1,0,0.62
box,elevator,0,0,3,1,0,0,7,0,0,4,0,0,3,1.38
butter,potato,4,0,0,0,0,0,0,0,2,0,0,0,0,0.46
apartment,furniture,6,0,0,2,0,0,1,2,6,0,0,0,2,1.46
lake,swamp,2,4,2,3,7,7,7,3,3,2,3,6,7,4.31
salad,vinegar,4,0,0,1,0,0,2,3,5,0,1,0,0,1.23
flower,bulb,1,5,2,7,0,0,8,6,9,3,0,0,6,3.62
cloud,mist,4,0,5,6,8,4,7,7,6,7,4,8,6,5.54
driver,pilot,4,6,6,8,2,8,8,4,7,7,7,10,7,6.46
sugar,honey,7,3,3,5,9,9,6,3,3,7,1,2,6,4.92
body,shoulder,2,0,3,2,0,0,7,4,7,0,1,0,5,2.38
idea,image,4,4,6,8,1,1,8,1,0,6,0,0,6,3.46
father,brother,3,0,4,3,0,0,3,0,1,0,0,3,1,1.38
moon,planet,3,0,2,3,6,0,9,2,6,2,1,2,3,3.00
ball,costume,6,0,0,3,0,0,2,3,5,0,0,0,5,1.85
rail,fence,5,6,2,6,0,8,8,5,9,2,0,0,8,4.54
room,bed,5,0,0,2,0,0,2,4,7,3,2,1,2,2.15
flower,bush,3,4,3,7,0,0,6,5,6,2,1,7,5,3.77
bone,knee,3,4,0,0,2,0,6,3,7,4,5,2,5,3.15
arm,knee,4,0,0,1,1,0,1,2,0,0,2,4,0,1.15
bottom,side,0,0,3,2,0,0,0,3,0,0,1,0,0,0.69
vessel,vein,6,0,4,8,0,0,8,4,7,0,1,0,2,3.08
cat,rabbit,2,0,0,0,0,0,0,3,1,0,0,0,0,0.46
meat,sandwich,6,0,0,3,0,0,6,3,8,1,4,0,2,2.54
belief,concept,7,2,5,8,3,9,8,6,3,7,3,0,8,5.31
intelligence,insight,5,6,1,8,8,9,7,7,7,6,0,7,6,5.92
attention,interest,7,5,7,7,2,8,8,8,8,3,7,6,8,6.46
attitude,confidence,6,0,6,7,0,1,8,7,0,4,4,8,5,4.31
right,justice,6,5,5,7,1,3,9,8,8,4,6,4,5,5.46
argument,agreement,0,0,0,0,0,0,1,0,0,0,3,0,0,0.31
depth,magnitude,7,6,7,7,6,8,9,9,10,4,3,0,7,6.38
medium,news,0,0,0,3,8,0,8,3,5,4,1,0,4,2.77
winner,candidate,4,0,6,2,0,0,6,0,3,1,0,0,4,2.00
birthday,date,6,0,0,3,1,0,6,6,6,3,4,1,4,3.08
fee,payment,7,7,7,2,6,10,8,8,6,8,5,2,7,6.38
bible,hymn,4,0,5,2,1,0,6,5,10,1,0,0,2,2.77
exit,doorway,3,4,8,9,6,1,9,6,10,6,2,6,7,5.92
man,sentry,4,0,3,2,3,1,7,4,2,1,0,0,5,2.46
aisle,hall,5,5,8,7,3,9,6,6,4,2,10,10,8,6.38
whiskey,gin,7,4,3,5,7,0,6,3,10,2,6,2,5,4.62
blood,marrow,4,0,0,0,0,0,6,4,0,0,0,0,2,1.23
oil,mink,0,0,0,0,1,0,3,3,4,0,0,0,3,1.08
floor,deck,5,5,5,7,2,9,9,6,9,6,6,7,8,6.46
roof,floor,0,0,0,1,0,0,0,3,0,0,0,0,0,0.31
door,floor,1,0,0,3,0,0,0,0,0,0,0,0,0,0.31
shoulder,head,2,0,0,0,0,0,1,3,2,1,0,2,1,0.92
wagon,carriage,8,5,8,7,0,9,8,8,10,8,6,6,8,7.00
car,carriage,6,0,3,6,0,4,6,6,8,7,6,7,6,5.00
elbow,ankle,0,0,0,0,1,0,1,0,0,2,0,0,0,0.31
wealth,fame,9,6,1,0,2,0,6,6,6,4,5,2,2,3.77
sorrow,shame,3,5,2,10,2,6,6,6,5,6,5,4,2,4.77
administration,management,8,10,9,8,10,10,4,2,8,9,5,5,4,7.08
communication,conversation,0,9,9,9,10,9,3,2,10,4,5,2,4,5.85
pollution,atmosphere,1,0,0,0,2,0,6,6,6,7,0,3,2,2.54
anatomy,biology,0,3,5,1,9,4,6,6,10,5,0,3,6,4.46
college,profession,0,0,0,0,2,0,6,3,8,5,5,3,0,2.46
book,topic,0,0,3,0,2,0,3,2,6,4,5,0,1,2.00
formula,equation,7,10,9,9,10,9,6,6,8,9,0,1,6,6.92
book,information,2,2,5,0,1,0,2,2,5,6,5,0,0,2.31
boy,partner,0,0,5,0,2,0,2,2,1,5,0,0,0,1.31
sky,universe,0,0,6,0,2,4,6,6,5,6,0,0,3,2.92
population,people,2,9,8,10,9,8,8,8,10,8,0,0,2,6.31
college,class,1,4,6,0,10,0,6,7,7,8,5,3,5,4.77
chief,mayor,1,10,5,6,10,0,8,6,2,7,5,2,1,4.85
rabbi,minister,4,7,9,0,10,0,3,4,8,2,0,2,0,3.77
meter,inch,0,2,0,0,0,0,2,7,6,8,5,3,1,2.62
polyester,cotton,3,3,0,0,0,0,2,2,4,5,0,2,4,1.92
lawyer,banker,0,4,0,0,0,0,3,2,2,2,0,0,0,1.00
violin,instrument,1,6,9,8,10,6,3,6,8,2,5,2,4,5.38
camp,cabin,0,4,6,0,2,0,7,6,1,5,0,3,3,2.85
pot,appliance,1,0,1,0,9,0,4,3,1,7,5,1,4,2.77
linen,fabric,6,8,9,0,10,9,7,7,2,8,5,3,6,6.15
whiskey,champagne,4,3,1,0,10,0,2,4,5,7,0,2,3,3.15
girl,child,3,7,7,0,10,5,6,4,9,6,5,0,0,4.77
cottage,cabin,7,9,9,0,9,8,2,3,7,9,0,5,4,5.54
bird,hen,2,8,9,3,9,5,2,3,7,8,5,4,6,5.46
racket,noise,8,8,10,0,10,0,3,1,1,8,0,0,10,4.54
sunset,evening,5,8,8,0,10,0,6,6,7,8,5,3,4,5.38
drizzle,rain,9,7,9,10,9,8,9,9,10,9,10,10,10,9.15
adult,baby,0,0,0,0,0,0,3,6,1,0,0,0,0,0.77
charcoal,coal,8,9,9,10,2,9,8,9,10,8,10,0,4,7.38
body,spine,1,1,4,0,2,0,3,1,3,7,5,1,3,2.38
head,nail,0,1,1,0,0,0,3,2,1,2,0,2,0,0.92
log,timber,7,8,9,10,10,7,1,1,10,0,0,0,0,4.85
spoon,cup,1,1,1,0,0,0,2,1,3,6,0,0,0,1.15
body,nerve,1,0,2,0,2,0,4,2,3,4,5,0,2,1.92
man,husband,0,1,6,0,10,0,6,3,8,7,5,0,0,3.54
bone,neck,0,1,3,0,2,0,2,4,1,6,5,2,2,2.15
frustration,anger,9,8,6,6,10,6,7,7,6,5,0,2,5,5.92
river,sea,0,5,1,2,9,0,2,1,6,7,5,1,4,3.31
task,job,9,10,10,10,10,9,6,7,10,10,0,0,0,7.00
club,society,7,10,7,8,9,9,2,2,9,4,5,1,2,5.77
reflection,image,7,8,9,0,9,0,7,7,3,7,5,0,0,4.77
prince,king,0,5,3,0,2,0,6,6,5,8,5,4,6,3.85
snow,weather,1,7,7,0,10,3,4,3,5,6,5,3,3,4.38
people,party,1,0,5,0,2,7,3,2,5,4,0,1,0,2.31
boy,brother,0,6,7,0,2,5,7,8,2,5,5,0,0,3.62
root,grass,0,1,1,0,9,0,2,2,5,7,5,1,2,2.69
brow,eye,0,6,2,0,1,0,2,2,6,5,5,0,0,2.23
money,pearl,0,0,4,6,3,0,0,0,0,0,5,1,2,1.62
money,diamond,0,2,6,6,1,0,0,2,0,0,5,1,7,2.31
vehicle,bus,2,4,8,8,7,5,5,3,6,5,5,5,8,5.46
cab,bus,0,3,8,8,3,0,0,3,1,0,5,2,8,3.15
house,barn,1,1,6,6,1,5,5,2,1,5,5,1,4,3.31
finger,palm,1,1,6,2,3,0,0,3,1,0,0,0,2,1.46
car,bridge,0,1,2,3,1,5,0,0,0,0,5,0,0,1.31
effort,difficulty,6,5,4,5,4,5,0,1,2,0,5,2,7,3.54
fact,insight,0,7,6,6,1,0,5,2,2,5,0,2,8,3.38
job,management,1,0,6,6,2,5,5,2,2,0,5,0,3,2.85
cancer,sickness,2,5,6,7,4,5,5,4,5,5,5,4,8,5.00
word,newspaper,0,0,6,4,5,4,5,3,3,5,0,3,4,3.23
composer,writer,7,10,1,4,1,5,0,2,1,0,0,0,8,3.00
actor,singer,0,1,6,6,3,5,0,1,2,0,5,2,5,2.77
shelter,hut,7,7,7,7,4,5,5,2,1,5,5,0,8,4.85
bathroom,kitchen,0,3,6,1,3,5,0,0,0,0,5,0,6,2.23
cabin,hut,6,6,3,3,5,0,0,1,1,0,0,1,10,2.77
door,kitchen,0,0,3,2,1,0,0,0,0,5,0,0,5,1.23
value,belief,7,9,6,6,2,5,0,3,1,0,0,4,9,4.00
wisdom,intelligence,8,10,7,6,4,10,10,3,2,10,10,1,9,6.92
ignorance,intelligence,0,0,4,4,1,0,0,2,2,0,0,1,0,1.08
happiness,luck,1,0,6,7,2,5,5,2,2,5,0,2,5,3.23
idea,scheme,8,10,7,6,4,5,5,6,5,10,5,6,9,6.62
mood,emotion,8,9,7,7,6,0,0,2,2,5,0,2,7,4.23
happiness,peace,1,1,7,8,5,5,5,1,1,5,5,1,6,3.92
despair,misery,9,8,6,6,2,10,5,1,1,5,5,2,9,5.31
logic,arithmetic,2,2,6,6,4,0,0,1,2,0,0,2,7,2.46
denial,confession,0,0,3,4,5,0,0,2,2,5,0,3,5,2.23
argument,criticism,4,8,6,7,2,5,5,3,2,5,0,2,7,4.31
aggression,hostility,8,10,6,6,2,0,0,1,2,0,0,3,10,3.69
hysteria,confusion,9,9,3,4,4,0,0,2,1,0,0,1,5,2.92
chemistry,theory,0,0,6,4,6,5,5,3,3,0,0,4,2,2.92
trial,verdict,2,1,7,6,5,5,5,2,2,5,5,2,8,4.23
comfort,safety,4,8,6,6,5,5,5,1,2,5,5,2,8,4.77
confidence,self,1,0,8,7,3,0,5,2,2,5,5,4,7,3.77
vision,perception,9,9,2,6,3,0,0,2,2,0,0,2,9,3.38
era,decade,1,2,6,7,3,5,5,1,2,5,5,1,10,4.08
biography,fiction,1,0,2,3,2,5,5,2,1,5,0,2,5,2.54
discussion,argument,5,3,7,7,9,10,10,1,1,10,10,2,8,6.38
code,symbol,7,9,4,3,6,0,0,4,4,0,0,3,5,3.46
danger,disease,0,1,6,7,2,5,5,0,1,0,5,4,4,3.08
accident,catastrophe,7,8,7,7,3,10,10,3,1,10,10,1,5,6.31
journey,trip,8,10,6,7,1,10,10,1,1,10,5,1,10,6.15
activity,movement,1,10,6,6,2,5,5,1,6,10,5,2,8,5.15
gossip,news,6,4,7,6,3,0,0,0,0,5,0,1,7,3.00
father,god,1,4,3,4,2,0,0,0,0,0,0,0,3,1.31
action,course,1,0,3,3,1,0,0,1,1,0,0,0,6,1.23
fever,illness,7,6,7,6,7,5,5,2,2,5,5,1,8,5.08
aviation,flight,2,10,6,6,3,5,5,1,1,10,5,2,9,5.00
game,action,1,1,6,6,6,5,5,0,0,0,5,0,1,2.77
molecule,air,0,6,3,0,4,4,5,1,1,2,5,1,6,2.92
home,state,0,6,2,0,4,3,3,0,2,3,0,2,3,2.15
word,literature,6,0,7,10,2,3,5,1,1,2,5,1,6,3.77
adult,guardian,6,8,4,10,3,2,2,2,1,1,0,1,6,3.54
newspaper,information,0,6,7,2,5,6,3,0,0,0,5,0,6,3.08
communication,television,0,5,7,2,5,5,4,0,1,1,0,0,6,2.77
cousin,uncle,0,7,2,0,5,3,2,0,0,0,10,0,3,2.46
author,reader,0,0,2,2,5,2,2,2,2,1,0,1,3,1.69
guy,partner,0,7,7,2,4,5,3,1,0,0,0,0,4,2.54
area,corner,6,5,6,2,2,4,4,0,2,2,5,2,4,3.38
ballad,song,9,9,10,10,4,4,6,8,7,7,0,5,6,6.54
wall,decoration,0,0,0,2,3,2,3,0,1,1,0,1,6,1.46
word,page,0,6,1,0,2,3,3,0,2,0,0,1,3,1.62
nurse,scientist,0,5,1,0,6,2,1,0,2,1,0,2,3,1.77
politician,president,6,8,8,10,7,6,6,1,4,4,10,1,6,5.92
president,mayor,5,5,1,9,7,5,5,0,2,2,0,3,6,3.85
book,essay,4,6,6,1,1,2,3,0,2,1,5,2,2,2.69
man,warrior,2,6,4,2,2,6,4,0,1,1,5,2,6,3.15
article,journal,6,8,7,10,3,4,6,1,2,2,5,3,6,4.85
breakfast,supper,0,0,4,0,3,1,4,0,7,7,5,7,4,3.23
crowd,parade,0,3,1,9,4,5,5,0,1,1,0,1,7,2.85
aisle,hallway,9,8,8,9,5,6,6,1,5,2,10,2,6,5.92
teacher,rabbi,0,8,1,10,3,3,3,8,2,3,0,3,0,3.38
hip,lip,0,0,0,0,6,6,6,0,0,1,0,1,7,2.08
book,article,5,7,6,2,3,5,3,0,1,0,5,2,4,3.31
room,cell,0,7,2,9,4,0,1,2,5,4,0,4,3,3.15
box,booth,0,7,5,9,6,1,3,6,2,1,0,1,4,3.46
daughter,kid,7,9,6,9,6,6,4,7,0,0,5,0,6,5.00
limb,leg,4,9,8,9,2,4,4,0,2,2,5,2,8,4.54
liver,lung,4,6,1,0,4,3,2,0,1,1,5,1,3,2.38
classroom,hallway,0,5,3,2,6,5,3,0,1,2,0,1,3,2.38
mountain,ledge,0,5,1,0,5,3,2,0,1,2,0,1,6,2.00
car,elevator,0,0,0,0,2,3,3,0,0,0,0,0,0,0.62
bed,couch,0,5,1,1,4,1,3,2,1,1,0,2,3,1.85
clothes,button,0,3,1,0,5,5,5,0,1,2,0,1,6,2.23
clothes,coat,4,7,3,10,7,7,6,3,1,3,5,2,6,4.92
kidney,organ,7,8,7,10,4,3,4,0,1,2,0,2,6,4.15
apple,sauce,0,5,3,2,3,3,3,0,1,1,5,0,0,2.00
chicken,steak,0,6,2,0,4,3,3,0,1,0,0,0,4,1.77
car,hose,0,0,0,0,2,0,3,0,1,1,0,1,1,0.69
tobacco,cigarette,7,9,7,9,9,9,3,6,7,7,5,7,9,7.23
student,professor,0,0,2,2,1,4,3,0,3,2,5,2,2,2.00
baby,daughter,4,7,6,10,3,5,3,1,0,0,5,1,6,3.92
pipe,cigar,6,7,4,0,3,4,4,7,3,3,0,2,4,3.62
milk,juice,1,6,3,0,2,5,3,0,0,0,0,1,3,1.85
box,cigar,0,0,1,0,2,3,3,0,2,1,0,2,4,1.38
apartment,hotel,2,5,3,9,2,6,5,6,2,3,5,2,6,4.31
cup,cone,0,3,3,0,3,2,2,0,1,2,0,1,3,1.54
horse,ox,0,3,2,0,2,0,3,1,0,0,0,0,3,1.08
throat,nose,2,0,1,0,3,2,3,0,2,2,5,1,3,1.85
bone,teeth,1,1,3,5,4,4,4,2,1,5,7,2,5,3.38
bone,elbow,0,0,3,4,3,3,4,3,0,0,0,1,7,2.15
bacon,bean,0,0,1,4,3,3,0,1,0,0,0,2,0,1.08
cup,jar,5,0,3,3,3,3,2,3,4,0,2,5,9,3.23
proof,fact,2,7,3,4,4,4,3,4,4,10,8,1,9,4.85
appointment,engagement,6,6,3,5,2,5,2,4,8,5,10,2,8,5.08
birthday,year,1,3,3,3,4,4,4,3,0,0,0,0,1,2.00
word,clue,0,0,3,2,2,3,2,2,0,0,0,2,3,1.46
author,creator,5,3,9,9,8,9,9,7,0,10,7,1,7,6.46
atom,carbon,0,0,4,3,5,5,4,4,0,0,5,1,4,2.69
archbishop,bishop,3,0,7,7,6,7,7,7,3,1,8,2,9,5.15
letter,paragraph,1,0,2,3,3,4,2,3,0,1,5,2,1,2.08
page,paragraph,1,0,1,2,3,4,2,2,0,0,7,1,1,1.85
steeple,chapel,2,3,6,6,7,6,2,6,8,10,0,1,5,4.77
muscle,bone,2,0,4,4,3,3,4,3,2,0,0,1,2,2.15
muscle,tongue,0,1,3,3,3,2,3,3,2,2,6,2,3,2.54
boy,soldier,0,0,2,1,3,1,0,3,0,0,0,0,3,1.00
belly,abdomen,1,8,8,8,8,7,8,8,7,10,10,1,10,7.23
guy,girl,3,0,3,3,2,4,3,4,0,0,0,0,0,1.69
bed,chair,2,0,2,2,1,1,3,2,2,0,0,2,2,1.46
clothes,jacket,3,0,7,3,7,6,7,4,2,2,6,3,4,4.15
gun,knife,6,0,0,2,3,3,2,2,1,3,0,0,2,1.85
tin,metal,1,2,5,3,4,5,4,4,6,0,7,1,5,3.62
bottle,container,2,2,4,2,4,5,3,3,3,0,3,1,9,3.15
hen,turkey,4,2,2,3,2,3,1,2,1,0,0,3,5,2.15
meat,bread,0,0,2,2,3,3,3,2,0,0,0,0,1,1.23
arm,bone,1,0,5,4,4,3,2,2,1,0,4,1,4,2.38
neck,spine,1,2,4,3,5,3,4,2,3,0,0,1,5,2.54
apple,lemon,1,0,3,2,1,0,4,2,1,0,0,0,3,1.31
agony,grief,2,2,2,5,6,6,6,3,8,8,8,8,0,4.92
assignment,task,7,8,4,2,3,3,2,4,10,10,10,0,10,5.62
night,dawn,3,0,0,4,1,0,0,1,1,0,0,1,2,1.00
dinner,soup,1,0,2,3,3,3,2,2,1,0,2,1,2,1.69
calf,bull,5,0,6,5,7,8,7,6,2,0,0,1,5,4.00
snow,storm,1,0,3,3,3,4,3,2,1,0,0,1,5,2.00
nail,hand,2,0,6,5,5,7,4,4,0,0,0,1,4,2.92
dog,horse,1,0,2,1,4,0,1,2,0,0,0,0,2,1.00
arm,neck,1,0,3,4,2,3,0,3,0,0,0,0,0,1.23
ball,glove,1,0,3,3,3,2,2,2,1,0,0,3,3,1.77
flu,fever,2,7,2,4,4,6,6,6,2,5,2,2,5,4.08
fee,salary,2,2,5,4,4,7,5,5,0,0,0,2,2,2.92
nerve,brain,0,0,6,5,4,5,4,5,1,0,0,2,5,2.85
beast,animal,3,7,6,5,6,6,5,6,7,5,6,3,4,5.31
dinner,chicken,1,0,1,3,2,2,2,2,0,0,1,0,5,1.46
girl,maid,0,1,3,3,4,3,3,3,0,0,6,1,5,2.46
child,boy,8,6,3,5,3,6,4,3,6,10,7,0,4,5.00
alcohol,wine,2,2,6,5,5,7,5,6,1,1,8,7,8,4.85
nose,mouth,1,0,2,4,5,3,3,3,2,0,0,1,3,2.08
street,car,0,0,2,2,4,3,1,3,1,0,0,1,4,1.62
bell,door,0,0,2,2,3,3,2,2,1,0,0,2,4,1.62
box,hat,1,0,0,2,2,1,2,1,2,0,1,1,1,1.08
belief,impression,2,3,9,3,5,6,4,4,3,0,2,2,1,3.38
bias,opinion,1,6,9,5,5,6,5,5,2,0,2,3,1,3.85
attention,awareness,2,8,10,5,6,6,6,2,4,6,8,7,7,5.92
anger,mood,2,4,2,5,5,4,6,7,3,3,2,2,3,3.69
elegance,style,6,1,10,5,4,5,5,5,5,3,2,2,2,4.23
beauty,age,2,0,2,4,5,6,5,5,2,2,0,0,0,2.54
book,theme,2,0,2,1,2,4,2,3,3,0,0,1,1,1.62
friend,mother,1,0,9,2,3,1,3,3,2,0,0,0,1,1.92
vitamin,iron,1,2,2,3,4,5,3,4,5,2,3,3,3,3.08
car,factory,1,0,2,3,2,3,1,4,5,0,1,2,0,1.85
pact,condition,6,0,0,4,5,5,6,4,2,0,1,1,5,3.00
chapter,choice,1,0,0,3,3,3,2,2,3,0,1,0,0,1.38
arithmetic,rhythm,1,0,0,3,2,2,3,3,2,0,1,3,2,1.69
winner,presence,2,0,0,4,3,3,3,2,5,0,2,1,0,1.92
belief,flower,0,0,0,2,2,3,3,3,2,0,0,0,0,1.15
winner,goal,3,0,2,4,6,3,4,5,3,3,4,4,5,3.54
trick,size,0,0,0,2,1,2,1,3,3,0,0,0,0,0.92
choice,vein,0,0,0,3,2,2,3,1,3,0,2,1,1,1.38
hymn,conquest,2,0,0,2,3,3,2,2,2,0,0,0,0,1.23
endurance,band,1,0,0,2,2,3,3,3,2,0,0,0,0,1.23
jail,choice,0,0,0,2,3,1,2,3,2,0,1,1,2,1.31
condition,boy,0,0,0,2,1,1,2,2,2,0,0,1,0,0.85
flower,endurance,0,0,0,1,3,3,2,3,2,0,0,0,0,1.08
hole,agreement,0,0,0,3,2,3,3,2,3,0,0,0,0,1.23
doctor,temper,0,0,1,3,2,3,3,4,2,0,0,0,0,1.38
fraternity,door,0,0,0,2,4,2,2,4,3,0,1,1,0,1.46
task,woman,0,0,0,2,2,2,3,2,3,0,0,0,0,1.08
fraternity,baseball,1,0,0,2,2,3,2,3,3,0,1,1,2,1.54
cent,size,0,0,0,4,5,3,5,6,6,0,0,0,0,2.23
presence,door,0,0,0,2,2,5,3,2,3,0,1,1,2,1.62
mouse,management,0,0,0,1,2,1,2,2,3,0,0,0,0,0.85
task,highway,0,0,0,2,3,3,2,2,2,0,0,0,0,1.08
liquor,century,0,0,0,2,2,3,1,2,2,0,0,0,0,0.92
task,straw,0,0,0,2,2,2,0,2,3,0,0,0,0,0.85
island,task,0,0,0,2,2,3,2,1,1,0,0,0,0,0.85
night,chapter,0,0,0,2,3,1,2,3,4,0,1,0,0,1.23
pollution,president,0,0,0,2,2,3,3,2,1,0,0,0,0,1.00
gun,trick,1,0,0,1,2,3,1,3,2,0,0,0,0,1.00
bath,trick,0,0,0,2,2,2,4,2,1,0,2,0,0,1.15
diet,apple,1,0,0,1,2,3,2,1,2,1,1,0,1,1.15
cent,wife,0,0,0,1,1,1,1,2,2,0,0,0,0,0.62
chapter,tail,0,0,0,2,3,3,2,1,3,3,1,0,0,1.38
course,stomach,0,0,0,2,3,2,2,3,1,0,0,0,0,1.00
hymn,straw,0,0,0,2,2,2,3,3,2,0,0,0,0,1.08
dentist,colonel,0,0,0,0,3,2,0,0,3,0,1,1,2,0.92
wife,straw,0,0,0,2,2,2,2,4,2,0,0,0,0,1.08
hole,wife,0,0,0,2,3,3,2,2,2,0,0,0,0,1.08
pupil,president,1,0,0,0,2,1,0,0,1,7,1,1,3,1.31
bath,wife,0,0,0,2,2,2,2,1,3,0,1,1,0,1.08
people,cent,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
formula,log,0,0,5,0,0,0,0,0,3,3,0,0,0,0.85
woman,fur,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08
apple,sunshine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
gun,dawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
meal,waist,1,0,0,0,0,0,0,0,0,0,3,1,3,0.62
camera,president,0,0,0,0,0,0,0,0,0,3,0,0,0,0.23
liquor,band,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
stomach,vein,1,0,6,0,0,0,0,0,0,0,3,0,0,0.77
gun,fur,0,0,1,0,0,0,0,0,0,0,1,0,0,0.15
couch,baseball,0,0,2,0,0,0,0,0,0,0,0,1,2,0.38
worker,camera,2,0,1,0,0,0,0,0,0,0,0,0,0,0.23
deck,mouse,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08
rice,boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
