Word1,Word2,1,2,3,4,5,6,7,8,9,10,11,12,13,Average Score
пчела,матка,5,2,8,0,1,0,4,5,0,5,1,2,3,2.77
автомобиль,велосипед,0,6,0,0,1,0,0,0,0,5,0,6,0,1.38
цель,поиск,0,0,0,0,2,0,1,0,0,5,0,0,0,0.62
август,месяц,0,3,6,0,5,0,7,0,0,10,0,3,3,2.85
армия,отряд,3,5,7,5,5,6,3,0,2,5,0,5,3,3.77
облако,погода,2,8,4,0,1,0,4,0,0,5,0,8,0,2.46
терапевт,врач,8,7,3,0,1,6,9,0,9,10,1,7,7,5.23
ущелье,долина,7,5,2,0,8,0,0,0,0,0,10,5,0,2.85
река,долина,0,1,0,0,0,0,1,0,0,0,0,1,0,0.23
солнце,небо,0,5,5,0,0,0,2,0,0,3,0,7,0,1.69
мишень,стрела,0,5,5,0,1,0,2,0,0,0,0,1,0,1.08
шоколад,пирог,0,10,10,0,0,0,1,0,0,0,0,2,0,1.77
обстоятельство,ситуация,5,6,6,7,10,9,6,1,9,10,1,7,0,5.92
мнение,выбор,7,0,0,0,1,0,4,0,0,5,0,6,0,1.77
ритм,мелодия,10,5,5,5,7,6,7,0,4,10,1,2,3,5.00
мужество,хладнокровие,1,0,0,0,3,7,8,0,0,0,3,7,4,2.54
день,рассвет,0,7,7,0,0,0,2,0,0,0,0,1,3,1.54
скот,бык,0,8,8,0,8,6,9,0,7,10,0,7,5,5.23
доктор,профессор,5,9,9,0,8,3,6,0,0,5,1,7,5,4.46
рука,вена,0,3,3,0,0,0,1,0,0,3,0,1,3,1.08
комната,ванна,0,0,0,0,0,0,2,0,0,5,0,2,2,0.85
корпорация,предприятие,8,10,10,8,8,9,9,3,8,10,9,8,8,8.31
развлечение,футбол,0,5,5,0,1,1,4,0,0,1,0,3,2,1.69
холм,утес,9,9,9,0,5,1,3,0,0,0,1,7,2,3.54
кость,лодыжка,2,5,5,0,3,1,0,0,0,5,0,6,0,2.08
яблоко,сладость,0,6,6,0,0,1,2,0,0,0,0,2,3,1.54
помощница,служанка,5,10,10,5,5,8,3,1,7,10,1,7,6,6.00
глава,руководитель,10,10,10,10,9,9,9,1,10,10,7,8,9,8.62
лимон,чай,0,0,0,0,0,0,2,0,0,0,0,1,0,0.23
пчела,муравей,0,0,0,0,1,0,0,0,0,1,0,6,0,0.62
баскетбол,бейсбол,0,0,0,0,1,0,3,0,0,5,0,7,0,1.23
рис,боб,0,4,0,0,1,1,1,0,0,0,0,4,3,1.08
кровать,мебель,5,4,10,0,1,1,6,0,0,5,0,4,4,3.08
эмоция,страсть,1,4,8,0,1,6,6,0,2,10,1,4,7,3.85
анархия,хаос,10,8,10,5,7,10,9,5,8,10,8,8,0,7.54
преступление,нарушение,9,8,7,8,6,5,7,1,6,10,1,8,5,6.23
механизм,двигатель,10,9,1,2,9,5,10,0,1,1,6,3,9,5.08
пляж,море,0,10,0,1,2,6,0,2,4,0,7,3,10,3.46
дорожка,шар,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
банка,бутылка,0,10,0,1,8,5,0,0,3,1,2,2,10,3.23
сила,способность,0,8,1,1,3,1,0,0,0,8,1,0,8,2.38
зерно,горчица,5,1,1,2,1,0,0,0,1,0,3,3,1,1.38
гитара,барабан,0,2,0,3,0,0,0,0,0,0,4,0,2,0.85
мнение,идея,2,0,8,7,0,4,5,0,1,6,5,1,0,3.00
север,запад,0,0,0,0,0,0,0,0,0,0,4,2,0,0.46
диета,салат,0,9,0,0,10,4,1,0,0,0,3,1,9,2.85
мать,жена,0,6,1,0,3,0,0,0,0,0,6,4,6,2.00
отец,мать,0,6,0,1,1,0,0,0,0,0,6,0,6,1.54
капитан,моряк,10,5,1,4,0,3,9,0,1,1,7,5,5,3.92
метр,ярд,10,6,8,3,6,8,1,0,1,1,7,6,6,4.85
пиво,шампанское,0,5,0,5,1,0,0,0,0,1,3,1,5,1.62
мотор,лодка,0,0,0,0,0,0,0,0,0,0,2,2,0,0.31
карта,бридж,5,0,0,5,2,0,0,0,0,1,0,3,0,1.23
наука,психология,8,0,0,6,3,5,0,0,0,1,7,5,0,2.69
грешник,святой,0,0,0,1,0,0,0,0,0,0,1,0,0,0.15
разрушение,построение,0,0,0,2,0,0,0,0,0,0,1,0,0,0.23
толпа,группа,10,10,1,7,10,3,8,5,3,2,8,6,10,6.38
пляж,риф,0,5,0,0,1,0,0,0,2,0,3,2,5,1.38
мужчина,ребенок,0,0,0,1,0,0,0,0,0,0,2,0,0,0.23
хлеб,сыр,0,0,0,2,0,0,0,0,0,0,3,0,0,0.38
чемпион,победитель,10,9,10,10,10,9,10,9,9,7,10,10,9,9.38
праздник,церемония,10,7,8,9,9,3,7,7,2,5,6,9,7,6.85
меню,заказ,10,5,0,2,2,7,0,0,1,1,5,5,5,3.31
король,принцесса,0,4,0,1,2,0,0,0,0,0,4,0,0,0.85
богатство,репутация,0,1,0,1,0,2,0,0,1,0,1,4,7,1.31
выносливость,сила,8,5,1,4,10,7,3,0,6,0,5,1,7,4.38
опасность,угроза,10,10,10,8,10,10,10,10,9,10,10,10,9,9.69
Бог,священник,0,3,1,4,7,0,0,0,0,0,3,6,4,2.15
мужчины,братство,0,3,2,0,1,0,0,0,0,0,3,5,8,1.69
приятель,спутник,7,7,9,2,1,1,0,3,5,5,7,5,10,4.77
наставник,помощник,4,3,0,0,2,4,7,0,3,3,3,6,10,3.46
тело,желудок,0,5,0,0,0,0,0,0,0,0,5,2,0,0.92
язык,горло,0,2,0,0,2,0,0,0,0,0,2,2,10,1.38
дом,ковер,0,3,0,1,0,0,0,0,0,0,3,0,4,0.85
ум,навык,8,5,2,0,4,1,0,0,1,2,5,2,7,2.85
путешествие,завование,0,2,0,1,4,0,0,0,0,0,2,0,0,0.69
Бог,жертва,0,0,0,2,2,0,0,0,0,0,2,0,0,0.46
брат,человек,0,6,1,1,2,2,0,0,0,0,2,0,6,1.54
соперник,противник,10,7,9,10,10,10,10,7,10,8,10,10,7,9.08
смерть,бедствие,0,0,0,5,8,3,1,0,0,1,3,4,0,1.92
чудовище,демон,10,6,10,4,10,10,9,3,3,5,7,6,6,6.85
день,утро,0,1,0,1,3,0,0,0,0,0,3,1,1,0.77
человек,победитель,0,0,0,2,0,1,0,0,0,0,3,0,0,0.46
друг,парень,0,0,1,2,1,0,0,0,1,1,5,2,0,1.00
песня,история,0,7,0,0,2,6,0,0,0,0,0,1,7,1.77
луч,солнце,5,8,7,0,6,3,0,0,0,0,6,3,8,3.54
парень,бабник,1,0,3,0,5,8,0,0,5,3,0,0,5,2.31
курятина,рис,0,0,1,0,2,0,1,0,1,0,0,0,0,0.38
коробка,лифт,4,4,2,1,4,5,0,0,3,0,0,0,0,1.77
масло,картофель,0,0,2,0,4,0,1,0,2,0,0,1,0,0.77
квартира,мебель,1,2,3,1,2,5,2,0,5,0,0,1,0,1.69
озеро,болото,5,2,3,1,7,6,4,2,4,0,0,3,6,3.31
салат,уксус,2,3,0,1,1,3,1,0,5,0,0,1,0,1.31
цветок,луковица,5,2,1,1,6,5,4,0,6,0,0,0,0,2.31
облако,мгла,4,2,1,5,0,7,4,3,4,3,3,0,1,2.85
водитель,пилот,6,7,2,8,8,9,5,5,7,8,7,9,5,6.62
сахар,мед,2,2,2,2,9,3,6,1,6,2,0,0,0,2.69
тело,плечо,3,1,0,0,1,0,2,2,5,1,0,1,4,1.54
идея,образ,7,8,9,4,8,9,6,0,5,7,2,0,9,5.69
отец,брат,0,1,0,0,1,0,3,0,4,0,0,0,0,0.69
луна,планета,9,10,3,1,3,0,6,2,8,9,0,3,6,4.62
бал,костюм,2,1,3,0,3,5,3,0,6,2,0,0,0,1.92
ограда,забор,9,10,9,9,10,10,10,10,9,8,10,10,10,9.54
комната,кровать,3,0,2,1,2,0,4,0,3,0,0,0,0,1.15
цветок,куст,5,1,5,1,3,8,1,0,5,3,0,7,0,3.00
кость,колено,2,4,2,0,5,5,5,0,3,6,2,0,1,2.69
рука,колено,0,3,0,0,0,0,3,0,0,0,0,0,0,0.46
низ,бок,1,3,0,1,0,0,1,0,0,0,0,0,0,0.46
сосуд,вена,2,2,4,8,9,9,7,5,7,7,10,10,8,6.77
кот,кролик,0,0,1,1,2,0,1,0,0,0,0,1,0,0.46
мясо,бутерброд,3,4,2,0,5,5,1,0,4,2,0,1,0,2.08
верование,представление,4,8,1,2,8,10,6,0,3,2,8,1,7,4.62
ум,проницательность,6,10,5,7,7,8,7,5,7,7,3,0,8,6.15
внимание,интерес,8,10,5,7,6,10,6,4,6,6,5,10,9,7.08
настрой,уверенность,2,9,3,1,9,8,3,3,6,4,0,5,8,4.69
право,правосудие,6,10,4,4,7,3,6,2,6,4,1,4,7,4.92
спор,соглашение,1,0,0,0,3,7,2,0,2,0,1,1,0,1.31
глубина,величина,5,9,0,1,5,8,4,2,1,6,0,0,0,3.15
носитель,новость,1,0,1,0,5,2,1,0,3,0,0,0,0,1.00
победитель,кандидат,2,0,5,1,3,5,3,0,4,0,0,2,0,1.92
юбилей ,дата,7,10,3,8,8,9,6,5,7,7,1,8,7,6.62
гонорар,платеж,9,10,4,8,6,9,8,9,8,7,9,10,7,8.00
Библия,псалом,7,9,6,7,8,7,7,2,5,1,1,10,2,5.54
выход,проход,5,3,2,5,6,9,3,4,6,7,2,0,7,4.54
человек,охранник,1,3,4,0,7,5,2,0,4,3,0,1,0,2.31
проход,коридор,8,10,10,9,9,10,4,7,7,8,10,10,9,8.54
виски,джин,6,7,4,0,8,9,7,2,5,8,0,10,8,5.69
кровь,мозг,1,3,0,2,3,0,1,0,5,0,0,1,0,1.23
масло,норка,2,0,0,1,1,0,1,0,3,0,0,0,0,0.62
пол,палуба,6,10,5,2,9,8,8,5,4,8,0,10,6,6.23
крыша,пол,0,0,0,0,1,0,0,0,2,0,0,0,0,0.23
дверь,пол,1,0,1,0,1,0,0,0,1,0,0,0,0,0.31
плечо,голова,1,0,1,1,1,0,0,0,2,0,0,1,0,0.54
платформа,вагон,7,1,3,6,7,0,5,1,4,0,0,0,0,2.62
автомобиль,карета,5,8,0,1,6,7,6,1,5,0,0,0,0,3.00
локоть,лодыжка,0,3,0,2,2,0,0,0,2,0,0,0,0,0.69
богатство,слава,0,10,7,1,0,0,6,3,0,8,0,0,7,3.23
печаль,стыд,2,7,9,1,0,0,0,2,0,4,0,0,1,2.00
руководство,управление,7,8,9,10,10,10,9,10,7,9,8,9,7,8.69
общение,беседа,6,10,10,8,9,9,10,10,7,10,9,9,8,8.85
загрязнение,атмосфера,0,5,7,0,0,0,0,6,0,4,1,0,2,1.92
анатомия,биология,2,5,8,2,1,2,9,2,1,6,4,8,7,4.38
колледж,профессия,0,6,6,0,0,0,1,8,0,6,0,0,7,2.62
книга,тема,0,4,6,0,0,0,2,6,0,5,0,0,3,2.00
формула,уравнение,6,9,8,6,5,4,6,8,6,7,9,8,9,7.00
книга,информация,2,8,9,1,2,0,7,9,3,7,7,6,8,5.31
мальчик,партнер,0,0,2,0,0,0,0,3,0,6,0,0,2,1.00
небо,вселенная,2,2,8,2,1,5,2,7,1,7,0,6,6,3.77
население,народ,7,10,10,9,10,8,6,10,7,10,9,8,8,8.62
колледж,класс,2,4,8,0,0,0,1,5,0,3,0,0,8,2.38
глава,мэр,5,5,9,9,8,8,10,10,1,8,9,8,2,7.08
раввин,священник,5,1,10,7,8,6,8,10,4,9,10,10,8,7.38
метр,дюйм,2,3,9,1,1,0,0,0,0,7,2,0,9,2.62
полиэстер,хлопок,0,2,3,0,0,0,0,0,0,8,0,6,6,1.92
юрист,банкир,0,3,0,0,0,0,0,2,0,5,0,0,5,1.15
скрипка,инструмент,3,6,7,2,5,0,3,8,3,7,7,0,7,4.46
лагерь,домик,0,4,4,0,0,0,1,5,0,5,0,0,6,1.92
кастрюля,прибор,0,2,6,0,0,0,7,0,0,8,0,0,3,2.00
лен,ткань,2,5,7,3,0,0,2,9,1,7,2,0,7,3.46
виски,шампанское,2,5,4,2,1,0,0,3,0,6,4,0,3,2.31
девочка,ребенок,3,8,7,1,5,5,4,2,0,8,3,8,7,4.69
коттедж,домик,7,4,10,4,8,7,8,8,4,9,10,9,8,7.38
птица,курица,3,4,8,1,5,2,8,10,2,9,5,6,8,5.46
грохот,шум,6,9,9,8,10,8,7,10,2,9,9,9,7,7.92
закат,вечер,3,7,8,6,9,3,3,8,0,6,3,7,8,5.46
морось,дождь,5,10,9,8,9,7,8,8,3,8,9,10,7,7.77
взрослый,младенец,0,0,1,0,0,0,0,0,0,0,0,0,3,0.31
рашкуль,уголь,0,2,7,0,1,0,0,5,0,1,0,0,2,1.38
тело,позвоночник,2,7,10,0,0,0,4,8,0,6,1,0,6,3.38
шляпка,гвоздь,0,0,0,0,2,0,0,2,0,1,0,0,6,0.85
бревно,древесина,2,8,9,4,8,6,7,10,0,9,7,8,7,6.54
ложка,чашка,0,3,6,0,0,0,0,2,0,6,0,0,3,1.54
тело,нерв,2,5,7,0,0,0,0,1,0,6,1,0,4,2.00
мужчина,муж,1,3,9,2,9,6,6,5,5,7,8,6,6,5.62
кость,шея,0,3,8,0,0,0,0,2,0,8,0,5,2,2.15
досада,злость,2,10,8,7,5,7,2,5,0,9,5,7,7,5.69
река,море,0,3,8,1,0,0,0,6,0,5,0,8,3,2.62
задача,работа,5,7,7,3,8,9,4,9,5,9,9,10,5,6.92
клуб,общество,4,9,9,8,2,6,6,10,2,8,6,9,8,6.69
отражение,образ,2,7,8,1,9,8,8,7,3,7,8,7,7,6.31
принц,король,1,6,9,3,2,0,6,9,1,7,5,8,9,5.08
снег,погода,1,5,9,2,0,0,1,6,0,8,1,0,7,3.08
электорат,партия,0,0,8,0,0,0,0,1,0,4,0,8,6,2.08
мальчик,брат,0,6,8,1,1,0,0,5,0,7,1,0,4,2.54
корень,трава,0,6,8,0,0,0,0,2,0,7,1,8,6,2.92
бровь,глаз,0,3,9,0,0,0,0,2,0,7,2,0,6,2.23
деньги,жемчуг,2,5,1,2,6,6,5,5,0,0,1,5,2,3.08
деньги,бриллиант,1,7,4,2,7,6,8,10,0,0,2,5,1,4.08
автотранспорт,автобус,9,10,8,8,10,8,9,7,8,9,5,7,10,8.31
таксомотор,автобус,1,7,3,7,10,6,8,6,5,0,5,3,6,5.15
дом,амбар,1,5,2,2,2,6,2,5,0,1,5,5,4,3.08
палец,ладонь,1,4,2,1,1,2,8,9,0,0,5,6,2,3.15
автомобиль,мост,0,0,0,0,2,2,2,7,0,0,0,1,1,1.15
усилие,трудность,5,7,1,4,9,8,7,9,0,0,2,2,3,4.38
факт,суть,9,7,5,8,10,8,5,8,7,5,0,7,9,6.77
работа,управление,5,9,4,1,2,7,6,7,0,4,5,5,3,4.46
рак,болезнь,9,10,7,4,10,9,9,10,5,7,5,6,7,7.54
известие,газета,5,7,4,2,9,8,7,9,2,0,7,6,2,5.23
композитор,писатель,0,9,6,2,10,3,2,8,0,9,0,4,6,4.54
актер,певец,9,8,6,3,9,6,5,6,5,5,5,5,1,5.62
убежище,хижина,8,8,6,3,9,7,6,8,8,9,8,6,7,7.15
ванная,кухня,0,2,6,0,9,1,1,4,0,0,2,2,0,2.08
домик,хижина,9,9,6,6,10,9,9,7,9,9,10,7,9,8.38
дверь,кухня,1,3,2,0,1,2,1,4,0,0,0,2,0,1.23
ценность,вера,4,1,0,1,1,6,4,4,0,0,2,2,4,2.23
мудрость,ум,9,10,9,8,9,8,8,2,8,9,10,9,8,8.23
невежество,ум,1,0,5,0,10,0,0,3,0,0,0,3,0,1.69
счастье,удача,10,5,8,8,8,8,10,9,9,1,10,6,9,7.77
идея,план,8,3,7,9,10,7,7,7,8,0,5,8,6,6.54
настроение,эмоция,7,9,6,6,8,7,7,8,9,7,8,6,8,7.38
счастье,умиротворенность,8,5,6,5,8,8,9,6,7,8,3,4,3,6.15
отчаяние,бедствование,9,7,8,2,6,8,8,3,3,2,5,8,8,5.92
логика,арифметика,5,2,1,6,8,7,7,7,0,1,5,3,5,4.38
отрицание,признание,0,1,5,0,10,0,0,0,0,0,0,1,0,1.31
спор,критика,1,5,2,7,3,7,3,0,6,0,9,4,4,3.92
агрессивность,враждебность,9,10,7,9,10,7,10,10,9,9,10,8,10,9.08
истерика,помрачение,9,7,7,4,1,6,6,6,0,8,1,4,3,4.77
химия,теория,5,4,1,1,7,7,2,3,0,0,0,2,2,2.62
разбирательство,вердикт,1,3,6,4,1,7,2,2,0,0,1,6,1,2.62
комфорт,безопасность,6,5,7,6,8,7,6,7,7,0,10,5,8,6.31
уверенность,самость,6,5,2,6,9,7,5,8,7,5,5,6,7,6.00
видение,восприятие,8,9,7,7,9,8,7,3,9,8,8,6,10,7.62
эпоха,десятилетие,0,9,6,3,10,4,2,3,0,0,8,4,7,4.31
биография,роман,2,5,1,2,7,6,6,0,0,1,2,5,1,2.92
дискуссия,спор,9,8,8,8,10,8,10,7,10,10,10,9,6,8.69
код,символ,7,9,7,4,9,7,9,7,3,0,5,7,5,6.08
опасность,болезнь,5,6,6,3,8,6,6,7,0,6,8,1,3,5.00
авария,бедствие,9,9,2,3,9,8,8,10,0,3,8,4,7,6.15
путешествие,поездка,9,9,7,9,10,8,9,5,8,8,10,8,8,8.31
действие,движение,8,10,3,6,9,8,8,6,6,5,10,6,7,7.08
сплетня,новость,0,5,7,4,3,7,9,6,0,5,3,7,7,4.85
отец,Бог,9,5,1,2,9,3,8,6,0,9,5,6,1,4.92
действие,курс,8,4,0,2,0,6,5,2,0,0,5,6,2,3.08
жар,болезнь,10,10,3,5,9,8,8,8,6,1,3,5,6,6.31
авиация,полет,9,9,7,7,10,9,9,10,0,1,5,5,7,6.77
игра,действие,7,9,1,4,8,6,4,5,0,0,8,6,2,4.62
молекула,воздух,8,0,7,3,8,8,0,0,4,0,7,2,2,3.77
дом,государство,6,0,3,5,1,3,0,6,5,0,2,1,3,2.69
слово,литература,4,0,3,7,6,5,0,0,7,0,3,4,4,3.31
взрослый,опекун,5,0,10,9,5,9,0,8,8,1,3,5,7,5.38
газета,информация,10,0,0,9,8,8,0,0,8,9,7,6,7,5.54
коммуникация,телевидение,8,0,10,9,10,5,0,7,9,7,8,5,8,6.62
кузен,дядя,7,2,0,5,3,9,1,5,7,8,5,4,6,4.77
писатель,читатель,5,0,0,0,0,1,0,0,6,0,9,2,2,1.92
парень,товарищ,7,0,5,6,6,5,1,6,5,0,8,6,7,4.77
область,угол,2,0,0,10,1,4,0,0,3,0,1,2,2,1.92
баллада,песня,10,2,8,10,5,9,9,5,7,0,3,7,8,6.38
стена,отделка,0,0,0,8,5,7,1,0,3,0,2,5,6,2.85
слово,страница,3,0,0,1,4,4,0,0,4,0,5,4,3,2.15
медбрат,ученый,4,0,0,3,5,4,0,0,5,0,0,2,3,2.00
политик,президент,9,0,7,10,10,10,8,4,9,3,10,7,10,7.46
президент,мэр,4,3,0,6,5,10,0,0,6,1,6,6,4,3.92
книга,эссе,7,0,4,8,1,7,1,0,7,0,6,4,4,3.77
мужчина,воин,5,0,10,10,8,7,1,5,9,0,9,5,8,5.92
статья,журнал,7,0,0,5,7,8,1,0,7,1,4,5,6,3.92
завтрак,ужин,2,3,0,3,0,5,0,0,6,0,4,1,2,2.00
толпа,парад,6,0,0,4,10,8,1,6,7,4,5,4,7,4.77
проход,коридор,8,5,8,10,5,10,9,10,7,7,6,6,8,7.62
наставник,раввин,4,0,0,4,4,7,9,5,7,2,7,6,6,4.69
бедро,губа,2,0,0,0,0,1,0,0,3,0,0,1,3,0.77
книга,статья,7,0,3,5,6,4,1,0,5,5,7,4,4,3.92
комната,камера,5,0,8,9,10,3,7,6,8,0,4,4,2,5.08
кабинка,будка,9,7,10,10,10,10,9,10,7,0,5,7,4,7.54
дочь,ребенок,9,3,10,9,10,9,7,4,7,10,6,8,8,7.69
конечность,нога,10,5,10,9,9,10,1,8,7,8,9,6,10,7.85
печень,легкое,1,2,0,3,2,3,1,0,5,0,1,5,5,2.15
класс,коридор,2,0,0,5,0,1,1,0,5,0,0,3,2,1.46
гора,выступ,5,0,5,3,8,9,1,4,1,0,8,4,6,4.15
автомобиль,подъемник,2,0,0,2,4,2,0,4,5,0,2,5,1,2.08
кровать,кушетка,8,5,3,10,10,9,9,10,7,6,9,8,10,8.00
одежда,пуговица,5,0,0,6,2,4,0,0,3,0,3,5,4,2.46
одежда,пальто,10,4,10,10,8,10,1,4,6,9,10,7,9,7.54
почка,орган,10,3,7,10,10,9,5,7,6,10,9,6,8,7.69
яблоко,повидло,5,0,0,9,6,0,1,0,6,0,5,3,6,3.15
курятина,стейк,6,0,7,10,0,7,1,0,6,0,3,6,6,4.00
автомобиль,шланг,5,0,3,1,2,2,0,0,5,0,5,1,4,2.15
табак,сигарета,10,3,7,10,8,9,6,0,9,10,8,7,8,7.31
учащийся,преподаватель,2,0,0,1,0,0,0,0,6,0,8,1,4,1.69
младенец,дочь,5,2,8,10,8,5,0,4,5,0,1,6,7,4.69
трубка,сигара,5,1,3,9,1,6,8,4,7,3,7,6,9,5.31
молоко,сок,3,0,0,0,0,4,0,0,5,0,0,6,6,1.85
пачка,сигара,2,0,0,5,1,5,0,0,6,0,5,2,4,2.31
квартира,гостиница,4,0,0,7,0,2,1,7,2,0,6,6,7,3.23
стакан,рожок,4,4,7,7,3,9,8,7,5,0,2,2,8,5.08
конь,бык,3,1,0,0,0,0,1,0,5,0,1,3,3,1.31
горло,нос,5,0,1,5,1,5,0,0,6,0,5,5,5,2.92
кость,зубы,4,1,1,1,0,5,6,2,0,0,4,0,3,2.08
кость,локоть,0,2,2,1,0,5,4,0,1,2,3,0,0,1.54
бекон,боб,0,1,2,0,1,0,0,0,0,0,0,0,0,0.31
чашка,кувшин,7,2,8,0,1,5,2,0,4,0,4,3,5,3.15
доказательство,факт,10,4,7,9,0,9,7,9,5,3,7,6,10,6.62
назначение,обязательство,3,4,6,6,1,5,7,2,5,0,1,4,7,3.92
юбилей,год,4,4,5,1,1,5,4,0,2,0,3,5,1,2.69
слово,ключ,0,3,3,1,0,1,3,0,0,0,2,0,0,1.00
автор,создатель,10,8,8,9,10,8,9,9,10,10,10,9,10,9.23
атом,углерод,0,3,3,1,1,6,5,0,1,0,1,0,3,1.85
архиепископ,епископ,8,2,4,3,5,9,6,4,5,8,8,8,8,6.00
письмо,абзац,2,0,4,1,2,5,3,0,2,0,2,0,0,1.62
страница,абзац,5,0,2,1,1,5,2,0,3,1,4,0,2,2.00
шпиль,часовня,6,3,5,1,0,5,4,0,2,0,1,0,0,2.08
мускул,кость,2,0,3,0,0,0,1,0,1,0,1,0,0,0.62
мускул,язык,0,1,3,1,1,6,2,0,0,0,5,0,3,1.69
мальчик,солдат,1,1,4,1,2,1,1,0,0,0,2,0,3,1.23
брюшко,живот,2,9,7,10,5,9,9,9,6,10,8,8,9,7.77
парень,девушка,0,0,3,0,1,0,0,0,0,0,0,0,0,0.31
кровать,стул,2,1,3,0,0,2,2,0,1,0,0,2,3,1.23
одежда,пиджак,8,2,4,1,3,6,5,7,2,0,5,2,7,4.00
ружье,нож,0,1,2,0,1,6,1,0,1,0,0,0,4,1.23
олово,металл,7,0,8,1,3,6,9,9,2,1,5,7,5,4.85
бутылка,контейнер,7,5,7,0,1,6,1,0,0,0,0,3,0,2.31
курица,индейка,3,4,5,1,2,6,3,0,3,6,1,7,5,3.54
мясо,хлеб,1,1,2,0,0,1,4,0,1,0,1,0,6,1.31
рука,кость,4,0,3,1,0,5,2,0,2,1,2,0,1,1.62
шея,позвоночник,4,0,2,0,2,3,7,2,2,0,4,2,6,2.62
яблоко,лимон,4,2,3,0,0,1,3,0,2,0,0,0,2,1.31
мука,горе,0,4,0,7,1,2,0,4,1,3,6,8,0,2.77
задание,задача,10,10,10,9,8,9,7,9,9,10,6,10,8,8.85
ночь,рассвет,2,0,4,0,1,0,0,0,3,0,0,1,3,1.08
ужин,суп,4,1,5,2,2,1,7,0,1,0,4,2,6,2.69
теленок,бык,7,4,8,1,3,6,9,0,6,3,8,6,9,5.38
снег,шторм,4,0,7,1,1,1,3,0,0,0,5,0,6,2.15
ноготь,кисть,4,0,1,1,0,2,1,0,1,0,1,0,0,0.85
собака,лошадь,0,1,2,0,0,1,3,0,1,0,0,0,0,0.62
рука,шея,1,0,0,0,1,1,3,0,0,0,2,0,0,0.62
мяч,перчатка,1,2,0,0,2,1,2,0,2,0,1,0,2,1.00
грипп,жар,4,2,5,4,2,6,7,0,4,3,3,0,8,3.69
гонорар,зарплата,9,9,10,9,9,9,9,8,9,8,7,9,9,8.77
нерв,мозг,0,2,4,1,2,5,4,2,2,0,5,3,7,2.85
зверь,животное,8,9,8,5,7,8,9,8,8,10,10,10,9,8.38
ужин,курятина,0,2,3,1,1,2,3,0,1,0,1,0,1,1.15
девочка,дева,7,4,6,5,7,6,3,4,6,3,7,8,9,5.77
ребенок,мальчик,6,6,6,2,3,7,8,8,5,2,5,6,6,5.38
алкоголь,вино,10,3,6,4,5,8,9,9,4,0,10,7,9,6.46
нос,рот,4,1,1,0,0,1,5,0,2,0,0,1,1,1.23
улица,автомобиль,0,0,0,0,1,1,2,0,2,0,2,0,0,0.62
звонок,дверь,4,3,2,1,1,2,2,0,1,0,1,0,0,1.31
коробка,шляпа,1,0,0,2,0,0,2,1,0,1,0,0,2,0.69
мнение,впечатление,4,0,6,7,8,9,7,5,2,6,3,7,4,5.23
предубеждение,мнение,7,0,6,8,2,5,7,3,7,6,5,6,2,4.92
внимание,осведомленность,6,0,0,5,0,5,2,3,2,6,3,3,2,2.85
злость,настроение,8,0,0,7,4,8,0,2,2,4,3,6,3,3.62
элегантность,стиль,10,1,8,8,0,9,9,7,5,9,5,6,7,6.46
красота,возраст,5,0,6,5,6,1,1,1,2,6,0,3,1,2.85
книга,тема,3,0,2,8,2,0,3,1,1,1,0,3,4,2.15
подруга,мать,5,0,4,1,6,0,0,2,2,5,0,3,3,2.38
витамин,железо,5,0,0,7,0,5,1,1,0,3,3,8,2,2.69
автомобиль,завод,5,1,0,6,0,0,1,1,2,1,0,4,2,1.77
пакт,условие,5,1,6,7,6,1,1,1,2,3,3,4,5,3.46
глава,выбор,2,0,0,1,0,0,1,1,1,1,0,1,3,0.85
арифметика,ритм,0,0,0,1,0,0,0,0,1,0,0,0,1,0.23
победитель,присутствие,2,0,0,1,0,0,1,0,1,1,0,0,0,0.46
вера,цветок,0,0,0,1,0,1,0,0,0,1,0,0,0,0.23
победитель,гол,5,0,6,6,7,8,0,3,3,5,0,6,3,4.00
трюк,размер,0,0,0,0,0,0,1,1,0,1,0,0,0,0.23
выбор,вена,1,0,0,0,0,0,0,1,0,0,0,0,0,0.15
псалом,завоевание,2,0,0,0,0,0,0,1,1,0,0,0,0,0.31
износоустойчивость,повязка,1,0,0,1,0,0,3,0,1,2,0,3,0,0.85
тюрьма,выбор,1,0,0,2,0,0,1,0,1,1,0,1,1,0.62
состояние,мальчик,5,0,0,0,0,1,0,1,1,1,0,1,1,0.85
цветок,выносливость,0,0,0,1,0,0,0,0,1,1,0,3,0,0.46
прореха,соглашение,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
врач,самообладание,1,1,0,6,0,0,0,6,5,5,0,4,1,2.23
братство,дверь,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08
задача,женщина,2,0,0,1,0,0,0,1,0,0,0,0,2,0.46
братство,бейсбол,2,0,0,0,0,0,0,0,1,1,0,4,1,0.69
цент,размер,1,0,0,1,0,1,1,1,0,0,3,0,1,0.69
присутствие,дверь,0,0,2,0,4,1,0,0,1,0,0,2,2,0.92
мышь,управление,3,1,0,7,4,8,7,3,2,1,2,6,6,3.85
задача,автострада,1,0,0,0,0,0,0,1,1,1,0,0,0,0.31
спиртное,век,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
